precipitation,43.17582903842788,2024-01-02T14:35:00.000Z
pressure,40.945974245723576,2024-01-01T14:20:31.000Z
precipitation,75.4401502761539,2024-01-02T04:38:29.000Z
precipitation,75.12197439899414,2024-01-01T13:13:38.000Z
temperature,21.95729588640927,2024-01-03T11:25:58.000Z
precipitation,62.13149649277032,2024-01-02T01:44:30.000Z
air moisture,85.9909639325565,2024-01-01T10:31:13.000Z
windspeed,12.631450642336528,2024-01-03T00:41:08.000Z
air moisture,75.51792714641932,2024-01-03T14:47:58.000Z
windspeed,19.124797362021532,2024-01-01T06:35:41.000Z
air moisture,98.95958997972411,2024-01-03T01:30:55.000Z
precipitation,19.420646595389904,2024-01-03T22:04:23.000Z
precipitation,82.53886978833226,2024-01-02T04:51:23.000Z
precipitation,77.40329074565265,2024-01-03T05:01:25.000Z
temperature,79.49319987780298,2024-01-02T04:45:52.000Z
temperature,89.22720117373358,2024-01-01T09:01:58.000Z
precipitation,47.80743282784498,2024-01-03T18:53:43.000Z
temperature,79.63861904833372,2024-01-02T23:16:50.000Z
temperature,78.9516825033627,2024-01-01T11:37:47.000Z
air moisture,45.41420217247466,2024-01-03T10:17:50.000Z
pressure,28.669928032169665,2024-01-01T23:10:25.000Z
temperature,87.05793206867725,2024-01-03T12:00:22.000Z
air moisture,42.45654641308741,2024-01-03T02:40:28.000Z
windspeed,89.12157089965503,2024-01-03T21:33:06.000Z
precipitation,52.53235945687295,2024-01-03T22:18:51.000Z
precipitation,55.74728648597703,2024-01-03T21:59:17.000Z
temperature,20.3087183494725,2024-01-02T06:50:57.000Z
precipitation,69.81358100776484,2024-01-03T06:22:58.000Z
windspeed,70.56281870459827,2024-01-01T14:44:30.000Z
temperature,43.49171263540453,2024-01-03T04:47:38.000Z
air moisture,58.41120369587628,2024-01-01T12:43:22.000Z
windspeed,27.41675309009469,2024-01-03T10:46:22.000Z
pressure,98.24730262512374,2024-01-01T19:05:35.000Z
precipitation,64.99543138780594,2024-01-03T20:36:05.000Z
temperature,89.38923432436579,2024-01-01T08:35:44.000Z
air moisture,57.069148571574026,2024-01-03T15:50:32.000Z
air moisture,79.2618136579825,2024-01-03T02:55:31.000Z
pressure,54.67425834017933,2024-01-02T14:46:04.000Z
air moisture,17.740663198249933,2024-01-01T04:48:34.000Z
temperature,39.42960859088576,2024-01-02T19:08:16.000Z
air moisture,81.07771161692443,2024-01-02T06:22:54.000Z
air moisture,12.295370458288861,2024-01-02T13:35:56.000Z
temperature,32.7939320292343,2024-01-03T15:31:58.000Z
air moisture,98.48665942472518,2024-01-03T19:55:05.000Z
air moisture,93.5511793119203,2024-01-03T11:38:19.000Z
precipitation,36.47321266519258,2024-01-03T06:17:33.000Z
pressure,56.37672474083338,2024-01-03T01:34:07.000Z
air moisture,31.35562034757765,2024-01-01T18:08:14.000Z
windspeed,41.6033597161126,2024-01-01T17:37:12.000Z
air moisture,69.1117366224687,2024-01-01T17:08:36.000Z
air moisture,64.43870915239245,2024-01-01T20:51:57.000Z
pressure,39.184471408792625,2024-01-01T03:53:24.000Z
windspeed,30.024601865102213,2024-01-03T18:49:13.000Z
windspeed,93.29084309657073,2024-01-03T09:29:18.000Z
precipitation,15.11595985182279,2024-01-03T14:35:16.000Z
precipitation,28.06079285484154,2024-01-01T12:05:11.000Z
precipitation,48.8889526089854,2024-01-03T17:11:11.000Z
precipitation,91.58865800962096,2024-01-03T11:45:29.000Z
windspeed,49.21852554769914,2024-01-03T17:04:09.000Z
temperature,73.81154673304329,2024-01-02T15:16:13.000Z
windspeed,87.4051561069851,2024-01-01T20:08:30.000Z
windspeed,18.45208939801232,2024-01-02T03:02:07.000Z
pressure,12.368004898343646,2024-01-02T01:13:53.000Z
air moisture,44.433640256151115,2024-01-03T04:05:45.000Z
precipitation,79.02541884980175,2024-01-02T20:01:40.000Z
temperature,91.79829856007089,2024-01-03T11:44:53.000Z
precipitation,83.1672294693863,2024-01-01T10:17:09.000Z
pressure,20.236712941040356,2024-01-01T00:57:30.000Z
precipitation,31.9569315628021,2024-01-02T12:02:25.000Z
temperature,36.65271635377073,2024-01-02T21:06:30.000Z
air moisture,56.16362788834756,2024-01-02T19:18:54.000Z
pressure,80.80175840644985,2024-01-02T11:43:33.000Z
temperature,23.953696557734883,2024-01-01T05:22:39.000Z
temperature,99.18990843926733,2024-01-02T02:00:28.000Z
pressure,76.94222473634494,2024-01-02T10:59:29.000Z
air moisture,12.773242423177113,2024-01-02T05:22:37.000Z
windspeed,34.393903744588556,2024-01-02T15:00:29.000Z
windspeed,38.20785715668046,2024-01-03T10:49:52.000Z
windspeed,84.580568137356,2024-01-02T16:35:12.000Z
windspeed,66.05218367165722,2024-01-03T19:00:51.000Z
windspeed,97.56349665533477,2024-01-03T04:50:55.000Z
windspeed,83.78142815628854,2024-01-01T14:03:01.000Z
precipitation,21.699264744441333,2024-01-01T00:41:51.000Z
air moisture,52.9187634383803,2024-01-03T15:35:39.000Z
precipitation,90.06856659677959,2024-01-01T01:13:01.000Z
temperature,68.8353884034117,2024-01-03T09:53:17.000Z
precipitation,47.38778396627781,2024-01-03T17:39:51.000Z
temperature,24.292035243156377,2024-01-01T20:33:24.000Z
air moisture,60.092741947621114,2024-01-02T15:36:41.000Z
windspeed,58.66111923127826,2024-01-02T02:58:47.000Z
windspeed,53.971423113981004,2024-01-01T15:17:04.000Z
pressure,16.069082599882506,2024-01-02T14:38:18.000Z
windspeed,83.41233881141302,2024-01-02T14:55:10.000Z
precipitation,39.265212706243034,2024-01-03T01:00:59.000Z
temperature,95.66374030312559,2024-01-02T15:48:12.000Z
air moisture,82.14567077135074,2024-01-02T22:26:55.000Z
air moisture,48.699083440454174,2024-01-02T00:15:38.000Z
air moisture,96.95451025748828,2024-01-01T04:33:07.000Z
pressure,49.02764402097969,2024-01-02T19:01:49.000Z
windspeed,37.20547327732173,2024-01-03T22:15:57.000Z
temperature,74.60164451925505,2024-01-02T06:08:38.000Z
pressure,46.08466303714241,2024-01-03T09:54:44.000Z
pressure,30.412023227932508,2024-01-01T14:49:34.000Z
air moisture,54.106915420308944,2024-01-03T00:49:41.000Z
precipitation,91.73309794118119,2024-01-01T02:49:28.000Z
air moisture,57.56242920837399,2024-01-03T08:05:32.000Z
temperature,10.360115991497047,2024-01-02T13:09:26.000Z
air moisture,77.15853937296463,2024-01-03T13:05:28.000Z
pressure,21.238096043590232,2024-01-02T10:13:58.000Z
pressure,38.911884085841166,2024-01-03T14:24:18.000Z
pressure,95.77760585899998,2024-01-01T07:43:42.000Z
pressure,52.74959318226445,2024-01-02T18:10:45.000Z
temperature,26.713455398266575,2024-01-01T05:19:02.000Z
precipitation,34.68870959573917,2024-01-03T13:09:45.000Z
air moisture,36.43601968026823,2024-01-02T00:02:17.000Z
temperature,53.71773180550491,2024-01-01T05:31:15.000Z
pressure,80.45809666545368,2024-01-01T03:05:28.000Z
air moisture,79.23321025544256,2024-01-03T09:12:41.000Z
precipitation,17.359665097908085,2024-01-01T05:06:56.000Z
temperature,29.046970634458322,2024-01-02T03:52:45.000Z
windspeed,67.28759510926993,2024-01-03T13:23:19.000Z
pressure,68.45159390540928,2024-01-03T04:28:19.000Z
temperature,54.6480359401419,2024-01-01T07:12:18.000Z
temperature,18.584156829768943,2024-01-02T16:37:50.000Z
windspeed,27.326677432645948,2024-01-01T10:17:17.000Z
precipitation,33.04714551298347,2024-01-01T02:25:37.000Z
temperature,41.321958948287445,2024-01-02T03:59:51.000Z
windspeed,45.560365319290135,2024-01-01T19:50:21.000Z
windspeed,72.55708044460886,2024-01-03T15:32:25.000Z
air moisture,27.710710115551095,2024-01-03T10:32:25.000Z
windspeed,46.50934385972966,2024-01-02T12:33:05.000Z
precipitation,41.95531546664199,2024-01-02T16:24:20.000Z
air moisture,63.622310947481495,2024-01-03T01:49:18.000Z
pressure,32.826750277312804,2024-01-01T14:47:31.000Z
pressure,75.51930138198597,2024-01-01T22:58:40.000Z
precipitation,21.829557720700556,2024-01-01T20:20:26.000Z
precipitation,43.05510579992271,2024-01-02T04:33:55.000Z
temperature,61.641929654297634,2024-01-02T12:48:33.000Z
windspeed,67.56261161912838,2024-01-01T07:53:08.000Z
precipitation,21.383897412167222,2024-01-03T02:06:39.000Z
precipitation,77.18389798498323,2024-01-01T09:24:50.000Z
temperature,84.24385101477966,2024-01-01T15:16:45.000Z
temperature,29.68881721164313,2024-01-01T15:27:18.000Z
pressure,86.932303985259,2024-01-03T16:25:47.000Z
pressure,21.384194042348547,2024-01-01T22:41:02.000Z
temperature,53.55527633297349,2024-01-02T20:52:46.000Z
air moisture,40.208924704197884,2024-01-02T07:34:11.000Z
precipitation,20.468832149735842,2024-01-03T19:08:40.000Z
pressure,45.8681024063593,2024-01-01T16:57:45.000Z
windspeed,29.592628582837833,2024-01-02T19:36:41.000Z
pressure,87.89716564874203,2024-01-03T00:37:43.000Z
pressure,88.87759988459464,2024-01-02T17:52:51.000Z
pressure,72.05548553854052,2024-01-02T08:24:31.000Z
precipitation,28.9764528873071,2024-01-02T13:52:41.000Z
pressure,87.71125829975365,2024-01-03T17:33:29.000Z
pressure,75.91524527571364,2024-01-02T00:23:07.000Z
windspeed,61.854634334708706,2024-01-01T00:59:55.000Z
pressure,82.90678210847302,2024-01-02T07:37:07.000Z
precipitation,32.8900550607433,2024-01-02T10:11:42.000Z
temperature,44.25704903162689,2024-01-02T05:20:24.000Z
air moisture,94.41658683551128,2024-01-01T20:12:59.000Z
air moisture,50.1004512439498,2024-01-01T19:00:54.000Z
air moisture,22.988613870289317,2024-01-01T09:56:01.000Z
pressure,88.54105151094815,2024-01-02T19:40:15.000Z
pressure,41.539032758374674,2024-01-02T11:32:08.000Z
windspeed,21.383627770016492,2024-01-03T14:50:56.000Z
temperature,78.75792099540202,2024-01-02T05:00:29.000Z
pressure,34.40098546864566,2024-01-01T02:44:53.000Z
air moisture,14.713235875688962,2024-01-01T21:29:11.000Z
air moisture,10.376091704620862,2024-01-02T05:19:18.000Z
windspeed,56.49059995360732,2024-01-02T16:57:54.000Z
pressure,34.9113572175329,2024-01-03T03:57:33.000Z
pressure,13.566992715451402,2024-01-03T18:47:53.000Z
pressure,43.91010518888453,2024-01-02T13:34:54.000Z
temperature,75.41172283202641,2024-01-02T19:01:37.000Z
air moisture,56.17076101242254,2024-01-02T09:57:07.000Z
precipitation,78.30069453116639,2024-01-03T16:43:03.000Z
windspeed,86.19322843287598,2024-01-02T08:18:18.000Z
windspeed,73.42869581480113,2024-01-01T13:46:50.000Z
windspeed,11.447955608213487,2024-01-01T02:11:01.000Z
temperature,52.691172810262884,2024-01-02T05:25:26.000Z
precipitation,20.229801992826815,2024-01-03T16:21:20.000Z
air moisture,35.75540194395569,2024-01-02T04:29:43.000Z
windspeed,56.46587408554418,2024-01-03T07:27:12.000Z
air moisture,50.80401415679687,2024-01-01T02:45:19.000Z
air moisture,57.41975589222523,2024-01-02T18:19:32.000Z
air moisture,41.93917348684856,2024-01-02T03:05:57.000Z
precipitation,82.08958830460011,2024-01-01T16:26:35.000Z
windspeed,30.07092864251643,2024-01-01T10:57:21.000Z
pressure,23.596792283152347,2024-01-01T21:31:53.000Z
air moisture,24.146609191823842,2024-01-01T15:40:45.000Z
windspeed,69.53436772637633,2024-01-03T17:38:24.000Z
pressure,87.62201777036563,2024-01-02T04:38:36.000Z
air moisture,84.87345724242132,2024-01-03T22:03:44.000Z
pressure,80.36404168669654,2024-01-03T11:46:55.000Z
windspeed,13.869815019672497,2024-01-02T09:33:31.000Z
precipitation,51.387344285510345,2024-01-03T06:37:32.000Z
windspeed,85.63115629259109,2024-01-01T20:40:27.000Z
precipitation,72.75489214637204,2024-01-02T14:02:44.000Z
windspeed,35.2472271077188,2024-01-02T21:18:04.000Z
temperature,84.57800337053855,2024-01-02T20:36:03.000Z
pressure,90.71406264030023,2024-01-03T13:55:16.000Z
windspeed,13.760168720018857,2024-01-01T01:46:34.000Z
precipitation,12.132692847258054,2024-01-03T12:22:11.000Z
precipitation,52.71037781408182,2024-01-02T17:38:41.000Z
pressure,24.522765291110236,2024-01-01T00:35:45.000Z
pressure,70.75662327494267,2024-01-02T09:21:37.000Z
temperature,34.63221100258985,2024-01-03T07:15:20.000Z
air moisture,78.74096577882771,2024-01-01T18:15:09.000Z
precipitation,57.20386626476984,2024-01-03T01:07:29.000Z
precipitation,26.983086954199628,2024-01-02T06:11:27.000Z
temperature,18.52260265779661,2024-01-01T01:34:56.000Z
pressure,70.43191683138129,2024-01-03T17:53:30.000Z
windspeed,86.7239800589376,2024-01-03T15:37:40.000Z
precipitation,89.94849040873454,2024-01-01T21:08:16.000Z
air moisture,16.159891907975197,2024-01-01T17:43:31.000Z
pressure,37.47423066981212,2024-01-02T07:49:17.000Z
air moisture,80.31056785063916,2024-01-03T04:29:56.000Z
air moisture,64.2407888935368,2024-01-01T19:38:52.000Z
temperature,60.36302181466143,2024-01-03T02:42:19.000Z
air moisture,35.76797685088575,2024-01-01T14:11:10.000Z
air moisture,97.82862474776316,2024-01-02T21:10:23.000Z
windspeed,39.3165304586944,2024-01-02T13:17:12.000Z
temperature,82.53437970626106,2024-01-01T13:35:58.000Z
windspeed,75.61417634909701,2024-01-01T00:43:57.000Z
air moisture,27.213943228220764,2024-01-03T22:10:53.000Z
windspeed,62.874196257112295,2024-01-03T11:36:07.000Z
air moisture,79.58004307420254,2024-01-03T06:39:57.000Z
temperature,96.33522021829,2024-01-02T04:49:33.000Z
air moisture,90.45366699070821,2024-01-03T20:50:36.000Z
air moisture,90.3651286082279,2024-01-01T01:07:04.000Z
precipitation,53.06351861930037,2024-01-01T11:14:26.000Z
windspeed,75.33989667241173,2024-01-02T17:08:29.000Z
pressure,10.928287542779811,2024-01-02T20:12:17.000Z
windspeed,12.294757805699042,2024-01-01T14:54:07.000Z
temperature,12.930022030859327,2024-01-03T10:29:29.000Z
temperature,77.12144210029217,2024-01-03T22:16:28.000Z
windspeed,65.62174937774164,2024-01-01T21:37:15.000Z
air moisture,84.59065111149249,2024-01-02T02:31:21.000Z
windspeed,31.068059532705327,2024-01-03T02:19:33.000Z
windspeed,30.76535297124071,2024-01-02T09:59:56.000Z
windspeed,20.965542457709105,2024-01-01T01:43:36.000Z
windspeed,77.49598601526412,2024-01-02T05:47:04.000Z
air moisture,12.956645006298393,2024-01-03T21:22:35.000Z
precipitation,20.796628055103707,2024-01-01T17:48:09.000Z
air moisture,89.38679257162977,2024-01-02T07:02:25.000Z
air moisture,84.37680809439277,2024-01-01T12:30:02.000Z
pressure,29.236656913516324,2024-01-02T22:12:39.000Z
precipitation,19.568763231619076,2024-01-03T16:19:31.000Z
air moisture,16.2393237081041,2024-01-01T13:55:51.000Z
precipitation,50.3545845148717,2024-01-02T07:29:25.000Z
windspeed,10.83136025986238,2024-01-03T19:56:25.000Z
temperature,12.750624103926988,2024-01-03T07:11:48.000Z
pressure,18.251571822356084,2024-01-01T15:04:07.000Z
windspeed,58.79402336095231,2024-01-03T16:48:37.000Z
precipitation,18.343198306680097,2024-01-02T18:44:28.000Z
pressure,67.06972463744131,2024-01-01T15:11:57.000Z
air moisture,65.24800291018565,2024-01-01T09:55:30.000Z
precipitation,41.048136767251464,2024-01-02T18:10:39.000Z
precipitation,28.021992832535478,2024-01-03T17:13:15.000Z
air moisture,19.495392478014033,2024-01-02T06:03:18.000Z
windspeed,55.295300877113746,2024-01-02T17:31:02.000Z
precipitation,66.30260809029598,2024-01-02T20:44:31.000Z
pressure,96.31533369508615,2024-01-01T13:54:24.000Z
temperature,94.07267854761858,2024-01-03T07:27:02.000Z
windspeed,98.97541868417173,2024-01-02T08:27:25.000Z
air moisture,66.34010433662156,2024-01-03T12:06:18.000Z
precipitation,93.58797550674913,2024-01-02T03:37:58.000Z
precipitation,70.13436831613217,2024-01-01T07:47:22.000Z
temperature,63.860875147178696,2024-01-02T12:49:40.000Z
precipitation,67.18964793779536,2024-01-03T05:56:17.000Z
pressure,35.27780327365619,2024-01-02T11:39:17.000Z
temperature,68.51615103263765,2024-01-02T17:26:46.000Z
precipitation,73.91058291984879,2024-01-03T19:29:54.000Z
windspeed,61.21931740290049,2024-01-01T12:30:59.000Z
windspeed,47.81662658249652,2024-01-03T00:56:40.000Z
pressure,39.47825864391969,2024-01-03T08:04:50.000Z
temperature,67.14560592516742,2024-01-03T16:56:50.000Z
pressure,29.71205213104804,2024-01-03T04:59:08.000Z
pressure,53.89139818950163,2024-01-03T04:07:18.000Z
windspeed,52.500282616095106,2024-01-01T01:11:21.000Z
precipitation,46.11325172799264,2024-01-01T15:32:33.000Z
temperature,65.42987555151547,2024-01-02T22:48:28.000Z
pressure,50.893363197142506,2024-01-01T06:46:27.000Z
pressure,58.07618693193718,2024-01-01T04:49:23.000Z
precipitation,80.09588801813172,2024-01-01T14:19:45.000Z
windspeed,75.37335302086565,2024-01-02T16:59:23.000Z
precipitation,21.068199274894713,2024-01-01T23:59:41.000Z
air moisture,40.61095650834697,2024-01-02T22:52:29.000Z
precipitation,62.3400556744228,2024-01-01T19:55:27.000Z
air moisture,26.788715042132033,2024-01-01T05:14:26.000Z
precipitation,17.339836460013593,2024-01-03T20:04:20.000Z
air moisture,68.93297402522774,2024-01-02T04:44:29.000Z
precipitation,14.625393003107572,2024-01-01T18:31:22.000Z
pressure,10.529353198255151,2024-01-03T08:19:08.000Z
pressure,64.96599634281051,2024-01-03T20:03:55.000Z
temperature,52.61698596651649,2024-01-01T18:52:41.000Z
pressure,80.8962716856521,2024-01-01T18:25:06.000Z
windspeed,88.86201157459226,2024-01-01T08:21:14.000Z
precipitation,93.05743546579863,2024-01-01T21:31:28.000Z
temperature,82.99783419031691,2024-01-02T10:55:36.000Z
air moisture,60.35801443683048,2024-01-03T23:44:10.000Z
air moisture,53.59783611930482,2024-01-02T21:14:58.000Z
precipitation,48.049520707076184,2024-01-01T19:23:32.000Z
windspeed,73.58754974998607,2024-01-03T13:29:28.000Z
precipitation,73.09125211145944,2024-01-01T05:39:10.000Z
precipitation,81.55777595985627,2024-01-03T16:00:24.000Z
temperature,11.979641846395827,2024-01-02T23:41:39.000Z
pressure,95.63669786768719,2024-01-01T11:14:59.000Z
air moisture,20.840964745643056,2024-01-02T02:37:57.000Z
windspeed,79.54014169274834,2024-01-01T02:08:16.000Z
pressure,84.95344424790622,2024-01-02T14:33:35.000Z
air moisture,97.26024926375807,2024-01-01T01:16:15.000Z
temperature,25.950886813068266,2024-01-01T15:34:06.000Z
air moisture,29.49097502860774,2024-01-03T15:17:15.000Z
air moisture,83.56522970068289,2024-01-03T02:10:42.000Z
windspeed,44.23983627954066,2024-01-01T19:19:04.000Z
pressure,49.47999536917519,2024-01-02T23:38:25.000Z
air moisture,95.9874484098363,2024-01-03T16:08:17.000Z
precipitation,54.89180169761046,2024-01-02T00:13:27.000Z
temperature,24.08588906549546,2024-01-01T07:50:48.000Z
air moisture,28.1783583754835,2024-01-02T13:16:17.000Z
windspeed,44.58871367093499,2024-01-02T16:13:11.000Z
pressure,60.65532298675218,2024-01-01T10:15:56.000Z
windspeed,32.86841172656496,2024-01-03T18:27:16.000Z
air moisture,50.31793550092813,2024-01-01T22:25:21.000Z
pressure,48.40221769129665,2024-01-02T05:00:34.000Z
temperature,84.43083233928657,2024-01-01T00:12:05.000Z
precipitation,13.784252031705066,2024-01-01T00:28:37.000Z
pressure,84.2548532545059,2024-01-03T21:15:27.000Z
temperature,36.32692889475874,2024-01-03T13:54:57.000Z
pressure,49.57082097266368,2024-01-03T06:09:15.000Z
air moisture,43.408040717739055,2024-01-02T18:35:51.000Z
windspeed,36.209321394133774,2024-01-01T21:34:56.000Z
windspeed,64.99531142226559,2024-01-03T23:45:14.000Z
temperature,49.57692599698541,2024-01-03T10:29:19.000Z
windspeed,43.465870992704204,2024-01-03T09:04:42.000Z
windspeed,16.03481152190091,2024-01-01T15:58:43.000Z
air moisture,55.22633794231578,2024-01-01T11:28:35.000Z
temperature,70.7427692915191,2024-01-01T00:28:57.000Z
precipitation,94.07438136977893,2024-01-03T11:38:58.000Z
precipitation,70.9380657865247,2024-01-02T21:04:57.000Z
air moisture,25.761894749273267,2024-01-03T02:48:34.000Z
precipitation,18.3286749989056,2024-01-02T03:49:19.000Z
pressure,76.40800020071488,2024-01-02T18:10:18.000Z
windspeed,67.21561148453507,2024-01-01T08:39:41.000Z
air moisture,62.78418928789762,2024-01-02T03:54:31.000Z
windspeed,28.646692392288017,2024-01-03T07:40:37.000Z
pressure,85.30525712261347,2024-01-01T11:04:28.000Z
temperature,12.381721199351869,2024-01-02T15:58:17.000Z
windspeed,43.954281199727774,2024-01-03T09:32:25.000Z
temperature,16.101792302103917,2024-01-02T18:57:44.000Z
temperature,43.41866929617887,2024-01-03T16:26:46.000Z
temperature,13.649573115847545,2024-01-02T06:03:37.000Z
temperature,63.8797709046599,2024-01-02T04:14:46.000Z
pressure,84.35298764574482,2024-01-03T15:03:40.000Z
temperature,50.07572871850622,2024-01-02T01:02:14.000Z
pressure,90.94508932219011,2024-01-01T08:17:51.000Z
windspeed,12.577493458787718,2024-01-03T02:20:54.000Z
windspeed,46.757900434450754,2024-01-01T13:41:47.000Z
air moisture,58.38093726824626,2024-01-01T22:42:25.000Z
pressure,41.61645312374589,2024-01-03T14:55:01.000Z
pressure,15.865344855091976,2024-01-03T02:52:14.000Z
temperature,32.608953221934364,2024-01-03T05:07:10.000Z
precipitation,80.48703211519022,2024-01-03T13:35:40.000Z
precipitation,71.16750682905403,2024-01-03T09:19:45.000Z
windspeed,23.07335720286454,2024-01-02T02:37:42.000Z
temperature,41.352978640191495,2024-01-01T07:56:33.000Z
pressure,82.04013624915949,2024-01-01T05:41:43.000Z
precipitation,46.88761167140446,2024-01-01T14:14:14.000Z
air moisture,42.04061945326982,2024-01-02T08:37:19.000Z
precipitation,38.03407153861437,2024-01-03T15:22:20.000Z
